schemaVersion,recordType,source.name,source.url,collectedAt,content.productName,content.startupName,content.pricingModel,content.extractedBy,content.startupNameRaw
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/anaplan,2026-08-27T12:48:13Z,Anaplan,Anaplan,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lookbook-ai,2026-08-27T12:48:14Z,LookBook AI,LookBook AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rndrs,2026-08-27T12:48:13Z,RNDRS,RNDRS,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/shakespeare,2026-08-27T12:48:14Z,Shakespeare,Shakespeare,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/seaart,2026-08-27T12:48:14Z,SeaArt AI,SeaArt AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/echofox,2026-08-27T12:48:14Z,EchoFox,EchoFox,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pixlr,2026-08-27T12:48:14Z,Pixlr: AI-Powered Editor,Pixlr: AI-Powered Editor,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/novel-ai,2026-08-27T12:48:17Z,NovelAI,NovelAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hydra,2026-08-27T12:48:15Z,Hydra,Hydra,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/autodraw,2026-08-27T12:48:15Z,Autodraw,Autodraw,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lazyeyefix-photo-editor,2026-08-27T12:48:15Z,Lazyeyefix AI Photo Editor,Lazyeyefix AI Photo Editor,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/mubert,2026-08-27T12:48:16Z,Mubert,Mubert,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/solvea,2026-08-27T12:48:16Z,Solvea,Solvea,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/playarti,2026-08-27T12:48:16Z,PlayArti,PlayArti,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/myreport,2026-08-27T12:48:16Z,MyReport,MyReport,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stable-diffusion-web,2026-08-27T12:48:17Z,Stable Diffusion Web,Stable Diffusion Web,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/estimatic-ai,2026-08-27T12:48:17Z,Estimatic AI,Estimatic AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hitpaw-fotorpea,2026-08-27T12:48:17Z,HitPaw FotorPea,HitPaw FotorPea,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/corelogic,2026-08-27T12:48:17Z,CoreLogic,CoreLogic,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lebesgue,2026-08-27T12:48:17Z,Lebesgue,Lebesgue,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/shownotes,2026-08-27T12:48:18Z,Shownotes,Shownotes,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/flint,2026-08-27T12:48:18Z,Flint,Flint,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/akool,2026-08-27T12:48:18Z,Akool,Akool,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magicslides,2026-08-27T12:48:20Z,MagicSlides,MagicSlides,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/videomaker-invideo,2026-08-27T12:48:18Z,Videomaker by Invideo AI,Videomaker by Invideo AI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/kaneai,2026-08-27T12:48:19Z,KaneAI,KaneAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/brandjet,2026-08-27T12:48:19Z,BrandJet,BrandJet,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/govdash,2026-08-27T12:48:19Z,GovDash,GovDash,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/aleph-alpha,2026-08-27T12:48:20Z,Aleph Alpha,Aleph Alpha,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-meal-planner,2026-08-27T12:48:20Z,AI Meal Planner,AI Meal Planner,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/bella,2026-08-27T12:48:20Z,Bella,Bella,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/devrev,2026-08-27T12:48:20Z,DevRev,DevRev,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/craiyon,2026-08-27T12:48:20Z,Craiyon,Craiyon,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/auto-gpt,2026-08-27T12:48:21Z,AutoGPT,AutoGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/workleap,2026-08-27T12:48:22Z,Workleap,Workleap,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/intercom,2026-08-27T12:48:21Z,Intercom,Intercom,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wondershare-filmora,2026-08-27T12:48:21Z,Wondershare Filmora,Wondershare Filmora,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/demodesk,2026-08-27T12:48:22Z,Demodesk,Demodesk,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/brandcrowd,2026-08-27T12:48:22Z,BrandCrowd,BrandCrowd,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gptgo,2026-08-27T12:48:22Z,GPTGO,GPTGO,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/paintitai,2026-08-27T12:48:23Z,Paintit,Paintit,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/jetwriter-ai,2026-08-27T12:48:23Z,Jetwriter AI,Jetwriter AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sider,2026-08-27T12:48:23Z,Sider,Sider,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/mindsdb,2026-08-27T12:48:25Z,MindsDB,MindsDB,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/anyword,2026-08-27T12:48:23Z,Anyword,Anyword,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/proxima,2026-08-27T12:48:23Z,Proxima,Proxima,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/trendspider,2026-08-27T12:48:24Z,Trendspider,Trendspider,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/marketmuse,2026-08-27T12:48:24Z,MarketMuse,MarketMuse,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/colossyan,2026-08-27T12:48:24Z,Colossyan,Colossyan,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/obsess-ai,2026-08-27T12:48:25Z,Obsess AI,Obsess AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hitpaw-edimakor,2026-08-27T12:48:25Z,HitPaw Edimakor,HitPaw Edimakor,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wan,2026-08-27T12:48:25Z,Wan,Wan,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/runcell,2026-08-27T12:48:25Z,Runcell,Runcell,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/dema-ai,2026-08-27T12:48:26Z,Dema.ai,Dema.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wallpapersfyi,2026-08-27T12:48:26Z,Wallpapers.fyi,Wallpapers.fyi,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lucid-engine,2026-08-27T12:48:26Z,Lucid Engine,Lucid Engine,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/image-candy,2026-08-27T12:48:26Z,Image Candy,Image Candy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/scite,2026-08-27T12:48:26Z,Scite,Scite,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magic-hour-ai,2026-08-27T12:48:27Z,Magic Hour AI,Magic Hour AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/quickmagic,2026-08-27T12:48:27Z,QuickMagic,QuickMagic,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/scottie,2026-08-27T12:48:28Z,Scottie,Scottie,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/promptbase,2026-08-27T12:48:27Z,PromptBase,PromptBase,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rok-solution,2026-08-27T12:48:28Z,ROK Solution,ROK Solution,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-thesis-writer,2026-08-27T12:48:28Z,AI Thesis Writer,AI Thesis Writer,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/recapext,2026-08-27T12:48:28Z,Recapext,Recapext,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/voxify,2026-08-27T12:48:29Z,Voxify,Voxify,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vacay,2026-08-27T12:48:29Z,Vacay,Vacay,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stammer,2026-08-27T12:48:29Z,Stammer,Stammer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/template-net,2026-08-27T12:48:30Z,Template.net,Template.net,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/nominal,2026-08-27T12:48:29Z,Nominal,Nominal,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/color-palette-flow,2026-08-27T12:48:29Z,Color Palette Flow,Color Palette Flow,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/instantanswers,2026-08-27T12:48:30Z,Instant Answers,Instant Answers,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pitchbob-io,2026-08-27T12:48:30Z,PitchBob.io,PitchBob.io,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/kittl,2026-08-27T12:48:30Z,Kittl,Kittl,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/moclaw,2026-08-27T12:48:31Z,MoClaw,MoClaw,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/linerai,2026-08-27T12:48:31Z,Liner.ai,Liner.ai,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/plot-factory,2026-08-27T12:48:31Z,Plot Factory,Plot Factory,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/chatronix,2026-08-27T12:48:32Z,Chatronix,Chatronix,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/resumecoach,2026-08-27T12:48:32Z,ResumeCoach,ResumeCoach,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hiver,2026-08-27T12:48:32Z,Hiver,Hiver,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/make,2026-08-27T12:48:32Z,Make,Make,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/midjourney-prompt-helper,2026-08-27T12:48:32Z,Midjourney Prompt Helper,Midjourney,PAID,heuristic,Midjourney Prompt Helper
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/repoclip,2026-08-27T12:48:32Z,RepoClip,RepoClip,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/napier,2026-08-27T12:48:32Z,Napier,Napier,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/parthean,2026-08-27T12:48:33Z,Parthean,Parthean,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/bastiongpt,2026-08-27T12:48:34Z,BastionGPT,BastionGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/astrocade,2026-08-27T12:48:34Z,Astrocade,Astrocade,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/remio,2026-08-27T12:48:34Z,remio,remio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/usemotion,2026-08-27T12:48:34Z,Motion,Motion,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/slidesai,2026-08-27T12:48:35Z,SlidesAI,SlidesAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/roamaround,2026-08-27T12:48:35Z,Roamaround,Roamaround,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/asi-one,2026-08-27T12:48:34Z,ASI:One,ASI:One,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/menuforma,2026-08-27T12:48:37Z,MenuForma,MenuForma,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/smart-clerk,2026-08-27T12:48:35Z,Smart Clerk,Smart Clerk,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/similar-video,2026-08-27T12:48:36Z,Similar video,Similar video,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wondershare-virtulook,2026-08-27T12:48:36Z,Wondershare VirtuLook,Wondershare VirtuLook,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ankon-ai,2026-08-27T12:48:36Z,Ankon AI,Ankon AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zocks,2026-08-27T12:48:37Z,Zocks,Zocks,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/where-to,2026-08-27T12:48:38Z,Where To,Where To,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/kling-ai,2026-08-27T12:48:38Z,KLING AI,KLING AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/one-ai,2026-08-27T12:48:39Z,One AI,One AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/adobe-firefly,2026-08-27T12:48:38Z,Adobe Firefly,Adobe Firefly,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/blaze-sql,2026-08-27T12:48:38Z,Blaze SQL,Blaze SQL,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/blackbox-ai,2026-08-27T12:48:39Z,BLACKBOX.AI,BLACKBOX.AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/quillbot,2026-08-27T12:48:39Z,Quillbot,Quillbot,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gitfluence,2026-08-27T12:48:39Z,GitFluence,GitFluence,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/listing-pro-ai,2026-08-27T12:48:39Z,Listing Pro AI,Listing Pro AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/fluig-ai,2026-08-27T12:48:42Z,Fluig AI,Fluig AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/kira,2026-08-27T12:48:40Z,Kira,Kira,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/smart-targeting,2026-08-27T12:48:40Z,Smart Targeting,Smart Targeting,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/walletfinder-ai,2026-08-27T12:48:40Z,WalletFinder.ai,WalletFinder.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sonara,2026-08-27T12:48:41Z,Sonara,Sonara,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/neolemon,2026-08-27T12:48:41Z,Neolemon,Neolemon,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/metagpt,2026-08-27T12:48:41Z,MetaGPT,MetaGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stratupai,2026-08-27T12:48:41Z,Stratup.ai,Stratup.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wordai,2026-08-27T12:48:42Z,WordAI,WordAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/atlas,2026-08-27T12:48:42Z,Atlas,Atlas,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/fathom,2026-08-27T12:48:42Z,Fathom,Fathom,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/superflows,2026-08-27T12:48:44Z,Superflows,Superflows,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/miro,2026-08-27T12:48:43Z,Miro,Miro,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/couplelens,2026-08-27T12:48:43Z,Couplelens,Couplelens,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hatz-ai,2026-08-27T12:48:43Z,Hatz AI,Hatz AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-video-course-generator,2026-08-27T12:48:44Z,AI Video Course Generator by Coursebox,AI Video Course Generator by Coursebox,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/luminar-neo,2026-08-27T12:48:44Z,Luminar Neo,Luminar Neo,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stealthmole,2026-08-27T12:48:44Z,StealthMole,StealthMole,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/enso,2026-08-27T12:48:45Z,enso,enso,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/semrush-one,2026-08-27T12:48:45Z,Semrush One,Semrush One,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/just-build-things,2026-08-27T12:48:45Z,Just build things,Just build things,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/simple-phones,2026-08-27T12:48:47Z,Simple Phones,Simple Phones,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/inkfluence-ai,2026-08-27T12:48:45Z,Inkfluence AI,Inkfluence AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-video-cut,2026-08-27T12:48:45Z,AI Video Cut,AI Video Cut,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/skygen,2026-08-27T12:48:46Z,Skygen,Skygen,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pitch-monster,2026-08-27T12:48:46Z,PitchMonster,PitchMonster,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/backlink-management,2026-08-27T12:48:46Z,Backlink Management,Backlink Management,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sonia,2026-08-27T12:48:46Z,Sonia,Sonia,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/findle-inventory,2026-08-27T12:48:47Z,Findle Inventory,Findle Inventory,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/duolingo,2026-08-27T12:48:47Z,Duolingo,Duolingo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/character-ai,2026-08-27T12:48:47Z,character.ai,Character AI,FREEMIUM,heuristic,character.ai
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/taja-ai,2026-08-27T12:49:04Z,Taja AI,Taja AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/dream-decoder,2026-08-27T12:48:48Z,Dream Decoder,Dream Decoder,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/alai,2026-08-27T12:48:48Z,Alai,Alai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wtf-does-this-company-do,2026-08-27T12:48:48Z,WTF Does This Company Do?,WTF Does This Company Do?,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rewarxstudio,2026-08-27T12:48:49Z,RewarxStudio,RewarxStudio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/11x,2026-08-27T12:48:48Z,11x,11x,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/freeletics,2026-08-27T12:48:49Z,Freeletics,Freeletics,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zepic,2026-08-27T12:48:49Z,Zepic,Zepic,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sofabrain,2026-08-27T12:48:49Z,SofaBrain,SofaBrain,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/perfectessaywriterai,2026-08-27T12:48:50Z,PerfectEssayWriter,PerfectEssayWriter,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/thema,2026-08-27T12:48:50Z,Thema,Thema,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/audyo,2026-08-27T12:48:50Z,Audyo,Audyo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ascn,2026-08-27T12:48:51Z,Ascn,Ascn,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-storyboard-generator,2026-08-27T12:48:51Z,AI Storyboard Generator,AI Storyboard Generator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/productbot,2026-08-27T12:48:51Z,ProductBot,ProductBot,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/build-ai,2026-08-27T12:48:51Z,Build AI,Build AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cassidy,2026-08-27T12:48:52Z,Cassidy,Cassidy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-song-maker,2026-08-27T12:48:52Z,AI Song Maker,AI Song Maker,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/prompthero,2026-08-27T12:48:52Z,PromptHero,PromptHero,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magicflow,2026-08-27T12:48:52Z,Magicflow,Magicflow,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/prisma,2026-08-27T12:48:52Z,Prisma,Prisma,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/dhisana-ai,2026-08-27T12:48:53Z,Dhisana AI,Dhisana AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/all-voice-lab,2026-08-27T12:48:53Z,All Voice Lab,All Voice Lab,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tubemagic,2026-08-27T12:48:53Z,TubeMagic,TubeMagic,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/prompt-security,2026-08-27T12:48:54Z,Prompt Security,Prompt Security,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sahara-ai,2026-08-27T12:48:54Z,Sahara AI,Sahara AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/healthee,2026-08-27T12:48:54Z,Healthee,Healthee,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/aftersession,2026-08-27T12:48:54Z,AfterSession,AfterSession,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zoho-social,2026-08-27T12:48:55Z,Zoho Social,Zoho Social,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/accountabilabuddy,2026-08-27T12:48:55Z,Accountabilabuddy,Accountabilabuddy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/copilot2trip,2026-08-27T12:48:55Z,Copilot2trip,Copilot2trip,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/perso-dubbing,2026-08-27T12:48:56Z,Perso Dubbing,Perso Dubbing,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ponzu,2026-08-27T12:48:56Z,Ponzu,Ponzu,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magicpost,2026-08-27T12:48:57Z,MagicPost,MagicPost,FREEMIUM,heuristic,
